nombre,descripcion,precio,stock,categoria
Monitor v1969,Lote tecnologico 1969,"1324,41",112,Servicios
Monitor v1970,Lote tecnologico 1970,"779,02",83,Servicios
RAM v1971,Lote tecnologico 1971,"954,55",175,Servicios
RAM v1972,Lote tecnologico 1972,"1026,85",107,Licencias
Mouse v1973,Lote tecnologico 1973,"317,93",98,Servicios
Mouse v1974,Lote tecnologico 1974,"671,03",105,Licencias
Mouse v1975,Lote tecnologico 1975,"502,91",132,Hardware
SSD v1976,Lote tecnologico 1976,"1336,61",93,Licencias
RAM v1977,Lote tecnologico 1977,"1149,79",159,Licencias
SSD v1978,Lote tecnologico 1978,"1036,06",178,Licencias
Monitor v1979,Lote tecnologico 1979,"1055,17",50,Servicios
Teclado v1980,Lote tecnologico 1980,"434,63",136,Licencias
Teclado v1981,Lote tecnologico 1981,"775,6",6,Hardware
Monitor v1982,Lote tecnologico 1982,"573,83",139,Licencias
Teclado v1983,Lote tecnologico 1983,"1111,78",145,Licencias
Monitor v1984,Lote tecnologico 1984,"1455,74",8,Servicios
SSD v1985,Lote tecnologico 1985,"1305,76",106,Software
Mouse v1986,Lote tecnologico 1986,"1013,33",28,Software
Mouse v1987,Lote tecnologico 1987,"416,77",172,Servicios
RAM v1988,Lote tecnologico 1988,"872,15",42,Servicios
Monitor v1989,Lote tecnologico 1989,"1027,35",41,Software
Laptop v1990,Lote tecnologico 1990,"1357,94",28,Software
Mouse v1991,Lote tecnologico 1991,"429,37",180,Hardware
RAM v1992,Lote tecnologico 1992,"945,54",2,Hardware
Monitor v1993,Lote tecnologico 1993,"1145,17",189,Servicios
Teclado v1994,Lote tecnologico 1994,"495,85",192,Servicios
SSD v1995,Lote tecnologico 1995,"1020,94",71,Licencias
Mouse v1996,Lote tecnologico 1996,"1397,82",194,Servicios
Monitor v1997,Lote tecnologico 1997,"451,11",25,Licencias
Monitor v1998,Lote tecnologico 1998,"1229,45",140,Software
Laptop v1999,Lote tecnologico 1999,"1304,06",85,Servicios
Monitor v2000,Lote tecnologico 2000,"1168,31",159,Hardware
Laptop v2001,Lote tecnologico 2001,"1440,44",128,Licencias
Laptop v2002,Lote tecnologico 2002,"1097,01",123,Licencias
Teclado v2003,Lote tecnologico 2003,"1429,26",154,Licencias
SSD v2004,Lote tecnologico 2004,"919,07",134,Hardware
RAM v2005,Lote tecnologico 2005,"958,82",192,Licencias
Teclado v2006,Lote tecnologico 2006,"895,3",5,Licencias
Mouse v2007,Lote tecnologico 2007,"1241,43",179,Servicios
Mouse v2008,Lote tecnologico 2008,"532,03",176,Servicios
Monitor v2009,Lote tecnologico 2009,"701,23",108,Servicios
RAM v2010,Lote tecnologico 2010,"1476,25",130,Hardware
SSD v2011,Lote tecnologico 2011,"706,46",96,Software
SSD v2012,Lote tecnologico 2012,"658,65",142,Hardware
SSD v2013,Lote tecnologico 2013,"1443,45",166,Servicios
Laptop v2014,Lote tecnologico 2014,"305,36",190,Hardware
Laptop v2015,Lote tecnologico 2015,"1057,63",12,Servicios
Monitor v2016,Lote tecnologico 2016,"780,44",77,Licencias
Monitor v2017,Lote tecnologico 2017,"541,08",58,Licencias
Monitor v2018,Lote tecnologico 2018,"616,79",130,Servicios
Monitor v2019,Lote tecnologico 2019,"633,43",11,Hardware
Laptop v2020,Lote tecnologico 2020,"1202,5",31,Hardware
Laptop v2021,Lote tecnologico 2021,"1034,1",81,Servicios
Teclado v2022,Lote tecnologico 2022,"947,06",108,Hardware
Teclado v2023,Lote tecnologico 2023,"735,42",2,Hardware
SSD v2024,Lote tecnologico 2024,"638,74",165,Licencias
Mouse v2025,Lote tecnologico 2025,"334,19",136,Software
Monitor v2026,Lote tecnologico 2026,"377,51",73,Software
Laptop v2027,Lote tecnologico 2027,"417,87",9,Licencias
Laptop v2028,Lote tecnologico 2028,"1449,6",75,Licencias
SSD v2029,Lote tecnologico 2029,"1023,91",120,Hardware
Mouse v2030,Lote tecnologico 2030,"1131,51",6,Licencias
Laptop v2031,Lote tecnologico 2031,"803,99",3,Hardware
Teclado v2032,Lote tecnologico 2032,"162,17",100,Servicios
SSD v2033,Lote tecnologico 2033,"866,98",120,Servicios
Mouse v2034,Lote tecnologico 2034,"183,22",90,Licencias
Teclado v2035,Lote tecnologico 2035,"1465,54",25,Servicios
Mouse v2036,Lote tecnologico 2036,"184,28",7,Servicios
SSD v2037,Lote tecnologico 2037,"659,13",132,Servicios
RAM v2038,Lote tecnologico 2038,"241,85",112,Licencias
Mouse v2039,Lote tecnologico 2039,"1130,21",197,Licencias
Mouse v2040,Lote tecnologico 2040,"114,86",40,Licencias
RAM v2041,Lote tecnologico 2041,"1324,45",5,Hardware
Teclado v2042,Lote tecnologico 2042,"1310,64",170,Hardware
Monitor v2043,Lote tecnologico 2043,"100,4",164,Servicios
Monitor v2044,Lote tecnologico 2044,"565,44",147,Software
Monitor v2045,Lote tecnologico 2045,"1148,42",47,Software
Monitor v2046,Lote tecnologico 2046,"974,48",67,Servicios
SSD v2047,Lote tecnologico 2047,"244,21",95,Hardware
Teclado v2048,Lote tecnologico 2048,"1413,8",87,Software
Monitor v2049,Lote tecnologico 2049,"584,94",75,Software
Laptop v2050,Lote tecnologico 2050,"1258,86",29,Servicios
RAM v2051,Lote tecnologico 2051,"419,01",189,Software
RAM v2052,Lote tecnologico 2052,"1305,09",73,Servicios
Mouse v2053,Lote tecnologico 2053,"1375,57",103,Software
Teclado v2054,Lote tecnologico 2054,"487,44",189,Hardware
Teclado v2055,Lote tecnologico 2055,"1189,18",130,Software
SSD v2056,Lote tecnologico 2056,"1043,18",185,Hardware
RAM v2057,Lote tecnologico 2057,"703,85",22,Licencias
SSD v2058,Lote tecnologico 2058,"1280,07",83,Software
Teclado v2059,Lote tecnologico 2059,"282,47",151,Licencias
RAM v2060,Lote tecnologico 2060,"173,1",30,Licencias
SSD v2061,Lote tecnologico 2061,"1383,39",176,Software
Teclado v2062,Lote tecnologico 2062,"205,63",37,Software
Teclado v2063,Lote tecnologico 2063,"413,69",187,Software
Teclado v2064,Lote tecnologico 2064,"1364,01",155,Hardware
RAM v2065,Lote tecnologico 2065,"187,5",116,Servicios
RAM v2066,Lote tecnologico 2066,"389,36",30,Hardware
Mouse v2067,Lote tecnologico 2067,"542,53",151,Licencias
Monitor v2068,Lote tecnologico 2068,"735,27",66,Licencias
Monitor v2069,Lote tecnologico 2069,"1337,96",56,Licencias
SSD v2070,Lote tecnologico 2070,"980,46",53,Software
SSD v2071,Lote tecnologico 2071,"998,99",141,Licencias
SSD v2072,Lote tecnologico 2072,"701,3",157,Licencias
RAM v2073,Lote tecnologico 2073,"1396,48",170,Licencias
Laptop v2074,Lote tecnologico 2074,"863,32",179,Servicios
Laptop v2075,Lote tecnologico 2075,"697,22",1,Hardware
Monitor v2076,Lote tecnologico 2076,"731,88",84,Servicios
Laptop v2077,Lote tecnologico 2077,"1216,01",128,Hardware
Teclado v2078,Lote tecnologico 2078,"683,25",52,Software
Mouse v2079,Lote tecnologico 2079,"1260,54",72,Hardware
SSD v2080,Lote tecnologico 2080,"535,94",112,Software
Teclado v2081,Lote tecnologico 2081,"1386,98",26,Servicios
SSD v2082,Lote tecnologico 2082,"1106,91",176,Licencias
Laptop v2083,Lote tecnologico 2083,"1297,75",43,Servicios
Teclado v2084,Lote tecnologico 2084,"329,42",70,Servicios
SSD v2085,Lote tecnologico 2085,"724,94",67,Hardware
Laptop v2086,Lote tecnologico 2086,"863,26",7,Servicios
SSD v2087,Lote tecnologico 2087,"567,12",117,Hardware
SSD v2088,Lote tecnologico 2088,"667,74",20,Licencias
SSD v2089,Lote tecnologico 2089,"446,02",102,Hardware
RAM v2090,Lote tecnologico 2090,"1118,76",199,Hardware
SSD v2091,Lote tecnologico 2091,"481,76",177,Software
Monitor v2092,Lote tecnologico 2092,"462,68",181,Licencias
SSD v2093,Lote tecnologico 2093,"653,67",48,Licencias
Mouse v2094,Lote tecnologico 2094,"112,39",194,Software
Mouse v2095,Lote tecnologico 2095,"169,21",19,Servicios
Mouse v2096,Lote tecnologico 2096,"486,68",153,Software
Laptop v2097,Lote tecnologico 2097,"295,62",42,Hardware
RAM v2098,Lote tecnologico 2098,"828,45",172,Software
Laptop v2099,Lote tecnologico 2099,"1327,49",52,Licencias
Monitor v2100,Lote tecnologico 2100,"975,47",152,Licencias
SSD v2101,Lote tecnologico 2101,"474,99",192,Servicios
Monitor v2102,Lote tecnologico 2102,"1031,87",189,Hardware
Teclado v2103,Lote tecnologico 2103,"891,08",164,Software
Monitor v2104,Lote tecnologico 2104,"1047,71",63,Software
Teclado v2105,Lote tecnologico 2105,"1470,81",165,Servicios
RAM v2106,Lote tecnologico 2106,"823,27",63,Servicios
RAM v2107,Lote tecnologico 2107,"326,46",147,Servicios
RAM v2108,Lote tecnologico 2108,"989,59",175,Software
Monitor v2109,Lote tecnologico 2109,"829,55",145,Hardware
SSD v2110,Lote tecnologico 2110,"595,32",191,Servicios
RAM v2111,Lote tecnologico 2111,"645,55",73,Servicios
Monitor v2112,Lote tecnologico 2112,"775,36",183,Software
Mouse v2113,Lote tecnologico 2113,"69,03",129,Licencias
SSD v2114,Lote tecnologico 2114,"425,48",34,Hardware
Laptop v2115,Lote tecnologico 2115,"964,23",58,Licencias
Monitor v2116,Lote tecnologico 2116,"77,75",128,Licencias
Monitor v2117,Lote tecnologico 2117,"194,69",11,Licencias
Mouse v2118,Lote tecnologico 2118,"1271,42",31,Licencias
Laptop v2119,Lote tecnologico 2119,"262,05",152,Hardware
Teclado v2120,Lote tecnologico 2120,"1000,88",103,Licencias
SSD v2121,Lote tecnologico 2121,"457,3",191,Hardware
SSD v2122,Lote tecnologico 2122,"878,46",195,Hardware
Monitor v2123,Lote tecnologico 2123,"608,17",135,Hardware
SSD v2124,Lote tecnologico 2124,"1196,5",60,Hardware
Laptop v2125,Lote tecnologico 2125,"795,43",196,Hardware
SSD v2126,Lote tecnologico 2126,"892,96",99,Licencias
RAM v2127,Lote tecnologico 2127,"1176,62",21,Licencias
Monitor v2128,Lote tecnologico 2128,"555,6",18,Hardware
Laptop v2129,Lote tecnologico 2129,"1155,45",174,Hardware
RAM v2130,Lote tecnologico 2130,"416,98",154,Servicios
SSD v2131,Lote tecnologico 2131,"726,46",66,Servicios
Teclado v2132,Lote tecnologico 2132,"302,12",143,Software
Laptop v2133,Lote tecnologico 2133,"668,03",54,Licencias
Laptop v2134,Lote tecnologico 2134,"1366,77",199,Software
Teclado v2135,Lote tecnologico 2135,"251,59",185,Hardware
Monitor v2136,Lote tecnologico 2136,"1432,73",183,Servicios
Mouse v2137,Lote tecnologico 2137,"1212,08",15,Licencias
SSD v2138,Lote tecnologico 2138,"886,06",60,Software
Teclado v2139,Lote tecnologico 2139,"165,45",177,Software
SSD v2140,Lote tecnologico 2140,"1413,37",15,Servicios
Laptop v2141,Lote tecnologico 2141,"383,37",125,Hardware
Mouse v2142,Lote tecnologico 2142,"89,65",179,Servicios
Teclado v2143,Lote tecnologico 2143,"825,73",93,Licencias
Teclado v2144,Lote tecnologico 2144,"593,71",123,Licencias
Mouse v2145,Lote tecnologico 2145,"861,5",29,Software
Teclado v2146,Lote tecnologico 2146,"1318,28",6,Licencias
Monitor v2147,Lote tecnologico 2147,"927,72",3,Hardware
RAM v2148,Lote tecnologico 2148,"1221,58",137,Software
Teclado v2149,Lote tecnologico 2149,"62,03",29,Software
Monitor v2150,Lote tecnologico 2150,"1337,07",49,Servicios
Teclado v2151,Lote tecnologico 2151,"1477,42",130,Servicios
Laptop v2152,Lote tecnologico 2152,"830,51",154,Software
Monitor v2153,Lote tecnologico 2153,"173,48",16,Servicios
SSD v2154,Lote tecnologico 2154,"303,95",24,Software
Laptop v2155,Lote tecnologico 2155,"1038,06",59,Hardware
Teclado v2156,Lote tecnologico 2156,"950,68",65,Licencias
RAM v2157,Lote tecnologico 2157,"602,94",75,Hardware
Mouse v2158,Lote tecnologico 2158,"676,61",77,Licencias
RAM v2159,Lote tecnologico 2159,"391,53",160,Software
RAM v2160,Lote tecnologico 2160,"1497,38",136,Hardware
RAM v2161,Lote tecnologico 2161,"1329,95",57,Hardware
Teclado v2162,Lote tecnologico 2162,"376,13",51,Licencias
SSD v2163,Lote tecnologico 2163,"1321,3",51,Hardware
Monitor v2164,Lote tecnologico 2164,"1471,57",185,Servicios
Monitor v2165,Lote tecnologico 2165,"686,01",102,Software
Laptop v2166,Lote tecnologico 2166,"866,41",18,Licencias
SSD v2167,Lote tecnologico 2167,"1267,51",191,Servicios
RAM v2168,Lote tecnologico 2168,"914,62",189,Hardware
SSD v2169,Lote tecnologico 2169,"239,62",70,Licencias
Teclado v2170,Lote tecnologico 2170,"323,48",139,Hardware
Teclado v2171,Lote tecnologico 2171,"1326,51",122,Software
Mouse v2172,Lote tecnologico 2172,"420,51",58,Hardware
Mouse v2173,Lote tecnologico 2173,"1031,73",188,Licencias
Laptop v2174,Lote tecnologico 2174,"270,34",75,Hardware
RAM v2175,Lote tecnologico 2175,"1292,34",3,Hardware
RAM v2176,Lote tecnologico 2176,"926,6",12,Hardware
SSD v2177,Lote tecnologico 2177,"1307,23",95,Hardware
Monitor v2178,Lote tecnologico 2178,"995,71",150,Licencias
Monitor v2179,Lote tecnologico 2179,"720,81",12,Hardware
RAM v2180,Lote tecnologico 2180,"452,67",198,Licencias
SSD v2181,Lote tecnologico 2181,"1095,44",173,Licencias
Mouse v2182,Lote tecnologico 2182,"605,42",30,Software
Mouse v2183,Lote tecnologico 2183,"189,9",175,Software
SSD v2184,Lote tecnologico 2184,"409,62",24,Software
SSD v2185,Lote tecnologico 2185,"1202,72",67,Licencias
Laptop v2186,Lote tecnologico 2186,"146,53",98,Licencias
Monitor v2187,Lote tecnologico 2187,"951,2",166,Software
Laptop v2188,Lote tecnologico 2188,"1371,37",163,Hardware
Monitor v2189,Lote tecnologico 2189,"249,77",48,Licencias
RAM v2190,Lote tecnologico 2190,"576,04",126,Licencias
Mouse v2191,Lote tecnologico 2191,"1260,78",22,Software
Teclado v2192,Lote tecnologico 2192,"293,09",187,Software
Monitor v2193,Lote tecnologico 2193,"1274,04",194,Licencias
Mouse v2194,Lote tecnologico 2194,"303,18",54,Licencias
Mouse v2195,Lote tecnologico 2195,"1226,32",15,Licencias
Mouse v2196,Lote tecnologico 2196,"1019,32",53,Licencias
Mouse v2197,Lote tecnologico 2197,"1288,2",150,Hardware
SSD v2198,Lote tecnologico 2198,"144,53",175,Licencias
Laptop v2199,Lote tecnologico 2199,"1003,18",188,Servicios
Laptop v2200,Lote tecnologico 2200,"607,61",20,Servicios
Teclado v2201,Lote tecnologico 2201,"269,4",63,Servicios
RAM v2202,Lote tecnologico 2202,"1223,26",115,Servicios
Teclado v2203,Lote tecnologico 2203,"554,81",56,Servicios
Mouse v2204,Lote tecnologico 2204,"1209,83",2,Licencias
Laptop v2205,Lote tecnologico 2205,"824,38",2,Licencias
Laptop v2206,Lote tecnologico 2206,"1198,77",114,Software
Mouse v2207,Lote tecnologico 2207,"125,72",17,Licencias
Laptop v2208,Lote tecnologico 2208,"553,32",24,Hardware
SSD v2209,Lote tecnologico 2209,"85,56",148,Servicios
Mouse v2210,Lote tecnologico 2210,"315,9",145,Hardware
Laptop v2211,Lote tecnologico 2211,"504,73",47,Servicios
SSD v2212,Lote tecnologico 2212,"708,38",34,Hardware
Laptop v2213,Lote tecnologico 2213,"1491,28",119,Licencias
Teclado v2214,Lote tecnologico 2214,"394,69",116,Hardware
SSD v2215,Lote tecnologico 2215,"1144,14",105,Software
Laptop v2216,Lote tecnologico 2216,"466,27",87,Servicios
Monitor v2217,Lote tecnologico 2217,"411,55",4,Servicios
SSD v2218,Lote tecnologico 2218,"1379,99",134,Hardware
Monitor v2219,Lote tecnologico 2219,"991,54",68,Licencias
RAM v2220,Lote tecnologico 2220,"1110,02",99,Servicios
SSD v2221,Lote tecnologico 2221,"486,13",98,Licencias
Teclado v2222,Lote tecnologico 2222,"1223,47",126,Software
RAM v2223,Lote tecnologico 2223,"1357,53",43,Servicios
Laptop v2224,Lote tecnologico 2224,"1208,75",163,Hardware
Mouse v2225,Lote tecnologico 2225,"146,48",185,Servicios
Laptop v2226,Lote tecnologico 2226,"118,99",143,Hardware
RAM v2227,Lote tecnologico 2227,"388,96",87,Servicios
RAM v2228,Lote tecnologico 2228,"569,14",114,Licencias
Monitor v2229,Lote tecnologico 2229,268,50,Servicios
Mouse v2230,Lote tecnologico 2230,"892,67",177,Software
Laptop v2231,Lote tecnologico 2231,"701,2",34,Hardware
Laptop v2232,Lote tecnologico 2232,"827,71",116,Hardware
Monitor v2233,Lote tecnologico 2233,"75,95",120,Licencias
Teclado v2234,Lote tecnologico 2234,"1056,02",154,Licencias
Monitor v2235,Lote tecnologico 2235,"1130,52",188,Licencias
Teclado v2236,Lote tecnologico 2236,"854,51",172,Licencias
Monitor v2237,Lote tecnologico 2237,"1255,82",84,Servicios
Monitor v2238,Lote tecnologico 2238,"77,54",118,Servicios
RAM v2239,Lote tecnologico 2239,"600,06",191,Hardware
Teclado v2240,Lote tecnologico 2240,"117,55",96,Software
Monitor v2241,Lote tecnologico 2241,"1029,07",105,Software
SSD v2242,Lote tecnologico 2242,"1339,03",123,Software
Mouse v2243,Lote tecnologico 2243,"1445,21",148,Servicios
Laptop v2244,Lote tecnologico 2244,"1432,64",125,Hardware
Laptop v2245,Lote tecnologico 2245,"869,85",58,Licencias
Mouse v2246,Lote tecnologico 2246,"343,95",14,Licencias
Laptop v2247,Lote tecnologico 2247,"874,95",147,Servicios
RAM v2248,Lote tecnologico 2248,"338,67",30,Hardware
Teclado v2249,Lote tecnologico 2249,"888,87",155,Licencias
Teclado v2250,Lote tecnologico 2250,"830,78",52,Software
Laptop v2251,Lote tecnologico 2251,"354,99",87,Servicios
SSD v2252,Lote tecnologico 2252,"498,28",117,Software
Monitor v2253,Lote tecnologico 2253,"1041,89",132,Software
Mouse v2254,Lote tecnologico 2254,"115,87",135,Hardware
Monitor v2255,Lote tecnologico 2255,"492,68",169,Servicios
Mouse v2256,Lote tecnologico 2256,"255,69",10,Licencias
Laptop v2257,Lote tecnologico 2257,"1152,68",77,Software
RAM v2258,Lote tecnologico 2258,"663,9",18,Software
Mouse v2259,Lote tecnologico 2259,"861,99",29,Servicios
Mouse v2260,Lote tecnologico 2260,"859,63",37,Servicios
Mouse v2261,Lote tecnologico 2261,"1096,87",112,Software
Laptop v2262,Lote tecnologico 2262,"458,74",197,Hardware
SSD v2263,Lote tecnologico 2263,"1012,41",148,Licencias
RAM v2264,Lote tecnologico 2264,"962,1",50,Servicios
RAM v2265,Lote tecnologico 2265,"1183,18",0,Software
Laptop v2266,Lote tecnologico 2266,"92,64",146,Software
Mouse v2267,Lote tecnologico 2267,"701,37",23,Servicios
Laptop v2268,Lote tecnologico 2268,"788,45",17,Licencias
RAM v2269,Lote tecnologico 2269,"1425,46",19,Software
Monitor v2270,Lote tecnologico 2270,"511,41",156,Software
SSD v2271,Lote tecnologico 2271,"514,43",72,Licencias
RAM v2272,Lote tecnologico 2272,"880,39",157,Software
RAM v2273,Lote tecnologico 2273,"556,2",129,Licencias
RAM v2274,Lote tecnologico 2274,"1397,82",152,Hardware
Teclado v2275,Lote tecnologico 2275,"919,58",178,Licencias
Teclado v2276,Lote tecnologico 2276,"135,78",164,Hardware
Teclado v2277,Lote tecnologico 2277,"415,36",25,Hardware
Monitor v2278,Lote tecnologico 2278,"1176,33",4,Hardware
Mouse v2279,Lote tecnologico 2279,"279,1",118,Software
RAM v2280,Lote tecnologico 2280,"1354,58",11,Hardware
SSD v2281,Lote tecnologico 2281,"620,34",110,Licencias
Mouse v2282,Lote tecnologico 2282,"1347,43",90,Software
Teclado v2283,Lote tecnologico 2283,"261,05",190,Hardware
SSD v2284,Lote tecnologico 2284,"608,73",40,Licencias
RAM v2285,Lote tecnologico 2285,"548,79",180,Servicios
SSD v2286,Lote tecnologico 2286,"404,49",42,Hardware
Mouse v2287,Lote tecnologico 2287,"1045,14",51,Hardware
Monitor v2288,Lote tecnologico 2288,"1314,37",35,Software
Teclado v2289,Lote tecnologico 2289,"654,47",188,Hardware
Monitor v2290,Lote tecnologico 2290,"458,83",133,Software
Mouse v2291,Lote tecnologico 2291,"589,06",163,Servicios
Teclado v2292,Lote tecnologico 2292,"425,13",138,Servicios
Teclado v2293,Lote tecnologico 2293,"1408,53",194,Hardware
Mouse v2294,Lote tecnologico 2294,"1386,7",116,Licencias
Mouse v2295,Lote tecnologico 2295,281,93,Servicios
Mouse v2296,Lote tecnologico 2296,"373,38",193,Software
SSD v2297,Lote tecnologico 2297,"1499,95",192,Servicios
Laptop v2298,Lote tecnologico 2298,"454,24",127,Hardware
SSD v2299,Lote tecnologico 2299,"723,6",128,Servicios
Mouse v2300,Lote tecnologico 2300,"729,71",51,Servicios
RAM v2301,Lote tecnologico 2301,"1226,97",119,Licencias
RAM v2302,Lote tecnologico 2302,"476,18",85,Servicios
Teclado v2303,Lote tecnologico 2303,"459,7",9,Servicios
SSD v2304,Lote tecnologico 2304,"1150,3",76,Servicios
Monitor v2305,Lote tecnologico 2305,"430,86",119,Hardware
SSD v2306,Lote tecnologico 2306,"1089,2",111,Servicios
SSD v2307,Lote tecnologico 2307,"982,89",141,Hardware
RAM v2308,Lote tecnologico 2308,"554,1",31,Servicios
Mouse v2309,Lote tecnologico 2309,"1200,55",153,Servicios
Mouse v2310,Lote tecnologico 2310,"244,16",45,Software
Teclado v2311,Lote tecnologico 2311,"628,19",175,Servicios
Mouse v2312,Lote tecnologico 2312,"481,76",29,Software
SSD v2313,Lote tecnologico 2313,"1046,34",39,Software
Laptop v2314,Lote tecnologico 2314,"1017,5",146,Servicios
Teclado v2315,Lote tecnologico 2315,"1389,37",47,Servicios
Monitor v2316,Lote tecnologico 2316,"1196,37",108,Hardware
Teclado v2317,Lote tecnologico 2317,"65,1",103,Software
Monitor v2318,Lote tecnologico 2318,"874,24",111,Licencias
SSD v2319,Lote tecnologico 2319,"524,36",197,Software
RAM v2320,Lote tecnologico 2320,"571,61",155,Hardware
RAM v2321,Lote tecnologico 2321,"245,77",0,Servicios
Teclado v2322,Lote tecnologico 2322,"85,98",82,Licencias
Mouse v2323,Lote tecnologico 2323,"533,95",70,Licencias
Laptop v2324,Lote tecnologico 2324,"856,67",178,Servicios
